Opção,Ano,Categoria,Cultivar,Quantidade(Kg.)
Viniferas,2008,TINTAS,Napa Gamay,179.050
Viniferas,2008,TINTAS,Nebbiolo,10.019
Viniferas,2008,TINTAS,Petit Verdot,50.933
Viniferas,2008,TINTAS,Petite Sirah,77.759
Viniferas,2008,TINTAS,Pinotage,1.578.657
Viniferas,2008,TINTAS,Pinot Noir,1.930.823
Viniferas,2008,TINTAS,Pinot Saint George,28.170
Viniferas,2008,TINTAS,Piriquita,-
Viniferas,2008,TINTAS,Primitivo,-
Viniferas,2008,TINTAS,Rebo,7.610
Viniferas,2008,TINTAS,Refosco,59.340
Viniferas,2008,TINTAS,Rondinella,668
Viniferas,2008,TINTAS,Ruby Cabernet,679.484
Viniferas,2008,TINTAS,Sangiovese,405.224
Viniferas,2008,TINTAS,Saperavi,-
Viniferas,2008,TINTAS,Sira (falsa),14.145
Viniferas,2008,TINTAS,Tannat,4.711.255
Viniferas,2008,TINTAS,Tempranillo,241.017
Viniferas,2008,TINTAS,Teroldego,69.876
Viniferas,2008,TINTAS,Torrontes,-
Viniferas,2008,TINTAS,Tinta Barroca,12.870
Viniferas,2008,TINTAS,Tinta Roriz,-
Viniferas,2008,TINTAS,Touriga Francesa,-
Viniferas,2008,TINTAS,Touriga Nacional,101.376
Viniferas,2008,TINTAS,Tinta Madeira,-
Viniferas,2008,TINTAS,Tintoria,-
Viniferas,2008,TINTAS,Trincdeira,-
Viniferas,2008,TINTAS,Trousseau,-
Viniferas,2008,TINTAS,Zinfandel,-
Viniferas,2008,TINTAS,Outras1,-
Viniferas,2008,BRANCAS E ROSADAS,-,34.602.464
Viniferas,2008,BRANCAS E ROSADAS,Aliatico,-
Viniferas,2008,BRANCAS E ROSADAS,Aligote,-
Viniferas,2008,BRANCAS E ROSADAS,Altesse,-
Viniferas,2008,BRANCAS E ROSADAS,Alvarinho,1.071
Viniferas,2008,BRANCAS E ROSADAS,Arriloba,51.380
Viniferas,2008,BRANCAS E ROSADAS,Auxerrois,-
Viniferas,2008,BRANCAS E ROSADAS,Burger,-
Viniferas,2008,BRANCAS E ROSADAS,Chardonnay,5.829.449
Viniferas,2008,BRANCAS E ROSADAS,Chasselas,58.390
Viniferas,2008,BRANCAS E ROSADAS,Chenin Blanc,362.750
Viniferas,2008,BRANCAS E ROSADAS,Clairette(1),-
Viniferas,2008,BRANCAS E ROSADAS,Colombard,879.719
Viniferas,2008,BRANCAS E ROSADAS,Flora,176.229
Viniferas,2008,BRANCAS E ROSADAS,Garganega,8.530
Viniferas,2008,BRANCAS E ROSADAS,Gewurztraminer,196.483
Viniferas,2008,BRANCAS E ROSADAS,Gouveio,2.090
Viniferas,2008,BRANCAS E ROSADAS,Gros Manseng,1.800
Viniferas,2008,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),-
Viniferas,2008,BRANCAS E ROSADAS,Maccabeo,-
Viniferas,2008,BRANCAS E ROSADAS,Malvasia,-
Viniferas,2008,BRANCAS E ROSADAS,Malvasia Amarela,131.350
Viniferas,2008,BRANCAS E ROSADAS,Malvasia Bianca,325.942
Viniferas,2008,BRANCAS E ROSADAS,Malvasia Chianti,4.730
Viniferas,2008,BRANCAS E ROSADAS,Malvasia Verde,289.366
Viniferas,2008,BRANCAS E ROSADAS,Malvasia di Candia,628.749
Viniferas,2008,BRANCAS E ROSADAS,Malvasia Istriana,-
Viniferas,2008,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,-
Viniferas,2008,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,-
Viniferas,2008,BRANCAS E ROSADAS,Moscato Branco,14.744.061
Viniferas,2008,BRANCAS E ROSADAS,Moscato Canelli,65.107
Viniferas,2008,BRANCAS E ROSADAS,Moscato Giallo,1.122.457
Viniferas,2008,BRANCAS E ROSADAS,Moscato Nazareno,1.035.000
Viniferas,2008,BRANCAS E ROSADAS,Moscato Bianco R2,430.599
Viniferas,2008,BRANCAS E ROSADAS,Moscato de Alexandria,85.756
Viniferas,2008,BRANCAS E ROSADAS,Moscato Rosado,-
Viniferas,2008,BRANCAS E ROSADAS,Muscat à Petits Grains,-
Viniferas,2008,BRANCAS E ROSADAS,Muller Thurgau,-
Viniferas,2008,BRANCAS E ROSADAS,Muscadelle,-
Viniferas,2008,BRANCAS E ROSADAS,Ora,-
Viniferas,2008,BRANCAS E ROSADAS,Palomino,-
Viniferas,2008,BRANCAS E ROSADAS,Petit Manseng,-
Viniferas,2008,BRANCAS E ROSADAS,Peverella,103.270
Viniferas,2008,BRANCAS E ROSADAS,Pinot Blanc,40.109
Viniferas,2008,BRANCAS E ROSADAS,Pinot Gris,41.660
Viniferas,2008,BRANCAS E ROSADAS,Prosecco,1.930.887
Viniferas,2008,BRANCAS E ROSADAS,Red Veltliner,-
Viniferas,2008,BRANCAS E ROSADAS,Riesling Italico,2.698.892
Viniferas,2008,BRANCAS E ROSADAS,Riesling Renano,243.690
Viniferas,2008,BRANCAS E ROSADAS,Sauvignon Blanc(2),608.983
Viniferas,2008,BRANCAS E ROSADAS,Sauvignon Gris,5.534
Viniferas,2008,BRANCAS E ROSADAS,Seara Nova,-
Viniferas,2008,BRANCAS E ROSADAS,Semillon,562.371
Viniferas,2008,BRANCAS E ROSADAS,Schonburger,17.687
Viniferas,2008,BRANCAS E ROSADAS,Sylvaner,6.587
Viniferas,2008,BRANCAS E ROSADAS,Tocai Friulano,-
Viniferas,2008,BRANCAS E ROSADAS,Trebbiano,1.846.212
Viniferas,2008,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,2008,BRANCAS E ROSADAS,Verdea,-
Viniferas,2008,BRANCAS E ROSADAS,Verdelho,-
Viniferas,2008,BRANCAS E ROSADAS,Verdiso,-
Viniferas,2008,BRANCAS E ROSADAS,Vermentino,3.090
Viniferas,2008,BRANCAS E ROSADAS,Vernaccia,21.146
Viniferas,2008,BRANCAS E ROSADAS,Viogner,-
Viniferas,2008,BRANCAS E ROSADAS,Viognier,41.338
Viniferas,2008,BRANCAS E ROSADAS,Outras(3),-
Viniferas,2009,TINTAS,-,39.148.123
Viniferas,2009,TINTAS,Alicante Bouschet,1.652.912
Viniferas,2009,TINTAS,Ancelota,1.370.728
Viniferas,2009,TINTAS,Aramon,-
Viniferas,2009,TINTAS,Alfrocheiro,31.168
Viniferas,2009,TINTAS,Arinarnoa,39.607
Viniferas,2009,TINTAS,Aspirant Bouschet,-
Viniferas,2009,TINTAS,Barbera,70.932
Viniferas,2009,TINTAS,Bonarda,2.320
Viniferas,2009,TINTAS,Cabernet Franc,3.365.865
Viniferas,2009,TINTAS,Cabernet Sauvignon,13.229.864
Viniferas,2009,TINTAS,Caladoc,-
Viniferas,2009,TINTAS,Campanario,-
Viniferas,2009,TINTAS,Canaiolo,-
Viniferas,2009,TINTAS,Carignan,-
Viniferas,2009,TINTAS,Carmenere,130.269
Viniferas,2009,TINTAS,Castelão,16.240
Viniferas,2009,TINTAS,Corvina,680
Viniferas,2009,TINTAS,Croatina,-
Viniferas,2009,TINTAS,Cinsaut,-
Viniferas,2009,TINTAS,Dom Felder,-
Viniferas,2009,TINTAS,Dolcetto,-
Viniferas,2009,TINTAS,Durif,-
Viniferas,2009,TINTAS,Egiodola,1.157.679
Viniferas,2009,TINTAS,Ekigaina,-
Viniferas,2009,TINTAS,Festival (Sugraone),-
Viniferas,2009,TINTAS,Franconia,-
Viniferas,2009,TINTAS,Freisa,-
Viniferas,2009,TINTAS,Gamay St Romain,38.260
Viniferas,2009,TINTAS,Gamay Beaujolais,208.276
Viniferas,2009,TINTAS,Grand Noir,-
Viniferas,2009,TINTAS,Grenache,-
Viniferas,2009,TINTAS,Jaen,3.642
Viniferas,2009,TINTAS,Lagrein,670
Viniferas,2009,TINTAS,Lambrusco,111.537
Viniferas,2009,TINTAS,Malbec,393.256
Viniferas,2009,TINTAS,Marzemina,-
Viniferas,2009,TINTAS,Merlot,8.876.279
Viniferas,2009,TINTAS,Marselan,228.360
Viniferas,2009,TINTAS,Mistura de uvas viníferas tinto,-
Viniferas,2009,TINTAS,Molinera,650
Viniferas,2009,TINTAS,Montepulciano,21.190
Viniferas,2009,TINTAS,Moscato Bailey,-
Viniferas,2009,TINTAS,Napa Gamay,74.640
Viniferas,2009,TINTAS,Nebbiolo,14.148
Viniferas,2009,TINTAS,Petit Verdot,56.031
Viniferas,2009,TINTAS,Petite Sirah,121.525
Viniferas,2009,TINTAS,Pinotage,978.575
Viniferas,2009,TINTAS,Pinot Noir,1.387.200
Viniferas,2009,TINTAS,Pinot Saint George,29.180
Viniferas,2009,TINTAS,Piriquita,-
Viniferas,2009,TINTAS,Primitivo,-
Viniferas,2009,TINTAS,Rebo,4.240
Viniferas,2009,TINTAS,Refosco,10.430
Viniferas,2009,TINTAS,Rondinella,648
Viniferas,2009,TINTAS,Ruby Cabernet,532.095
Viniferas,2009,TINTAS,Sangiovese,303.438
Viniferas,2009,TINTAS,Saperavi,-
Viniferas,2009,TINTAS,Sira (falsa),-
Viniferas,2009,TINTAS,Tannat,4.199.190
Viniferas,2009,TINTAS,Tempranillo,242.484
Viniferas,2009,TINTAS,Teroldego,105.372
Viniferas,2009,TINTAS,Torrontes,-
Viniferas,2009,TINTAS,Tinta Barroca,6.710
Viniferas,2009,TINTAS,Tinta Roriz,-
Viniferas,2009,TINTAS,Touriga Francesa,-
Viniferas,2009,TINTAS,Touriga Nacional,131.833
Viniferas,2009,TINTAS,Tinta Madeira,-
Viniferas,2009,TINTAS,Tintoria,-
Viniferas,2009,TINTAS,Trincdeira,-
Viniferas,2009,TINTAS,Trousseau,-
Viniferas,2009,TINTAS,Zinfandel,-
Viniferas,2009,TINTAS,Outras1,-
Viniferas,2009,BRANCAS E ROSADAS,-,32.556.903
Viniferas,2009,BRANCAS E ROSADAS,Aliatico,-
Viniferas,2009,BRANCAS E ROSADAS,Aligote,-
Viniferas,2009,BRANCAS E ROSADAS,Altesse,-
Viniferas,2009,BRANCAS E ROSADAS,Alvarinho,1.675
Viniferas,2009,BRANCAS E ROSADAS,Arriloba,35.375
Viniferas,2009,BRANCAS E ROSADAS,Auxerrois,-
Viniferas,2009,BRANCAS E ROSADAS,Burger,-
Viniferas,2009,BRANCAS E ROSADAS,Chardonnay,4.812.743
Viniferas,2009,BRANCAS E ROSADAS,Chasselas,32.425
Viniferas,2009,BRANCAS E ROSADAS,Chenin Blanc,347.230
Viniferas,2009,BRANCAS E ROSADAS,Clairette(1),-
Viniferas,2009,BRANCAS E ROSADAS,Colombard,717.624
Viniferas,2009,BRANCAS E ROSADAS,Flora,131.760
Viniferas,2009,BRANCAS E ROSADAS,Garganega,3.170
Viniferas,2009,BRANCAS E ROSADAS,Gewurztraminer,155.338
Viniferas,2009,BRANCAS E ROSADAS,Gouveio,7.830
Viniferas,2009,BRANCAS E ROSADAS,Gros Manseng,3.289
Viniferas,2009,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),2.650
Viniferas,2009,BRANCAS E ROSADAS,Maccabeo,-
Viniferas,2009,BRANCAS E ROSADAS,Malvasia,-
Viniferas,2009,BRANCAS E ROSADAS,Malvasia Amarela,153.905
Viniferas,2009,BRANCAS E ROSADAS,Malvasia Bianca,281.064
Viniferas,2009,BRANCAS E ROSADAS,Malvasia Chianti,-
Viniferas,2009,BRANCAS E ROSADAS,Malvasia Verde,331.718
Viniferas,2009,BRANCAS E ROSADAS,Malvasia di Candia,739.588
Viniferas,2009,BRANCAS E ROSADAS,Malvasia Istriana,-
Viniferas,2009,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,-
Viniferas,2009,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,-
Viniferas,2009,BRANCAS E ROSADAS,Moscato Branco,14.294.841
Viniferas,2009,BRANCAS E ROSADAS,Moscato Canelli,61.009
Viniferas,2009,BRANCAS E ROSADAS,Moscato Giallo,1.446.926
Viniferas,2009,BRANCAS E ROSADAS,Moscato Nazareno,858.910
Viniferas,2009,BRANCAS E ROSADAS,Moscato Bianco R2,510.594
Viniferas,2009,BRANCAS E ROSADAS,Moscato de Alexandria,87.359
Viniferas,2009,BRANCAS E ROSADAS,Moscato Rosado,-
Viniferas,2009,BRANCAS E ROSADAS,Muscat à Petits Grains,-
Viniferas,2009,BRANCAS E ROSADAS,Muller Thurgau,-
Viniferas,2009,BRANCAS E ROSADAS,Muscadelle,-
Viniferas,2009,BRANCAS E ROSADAS,Ora,-
Viniferas,2009,BRANCAS E ROSADAS,Palomino,-
Viniferas,2009,BRANCAS E ROSADAS,Petit Manseng,-
Viniferas,2009,BRANCAS E ROSADAS,Peverella,48.994
Viniferas,2009,BRANCAS E ROSADAS,Pinot Blanc,8.030
Viniferas,2009,BRANCAS E ROSADAS,Pinot Gris,52.000
Viniferas,2009,BRANCAS E ROSADAS,Prosecco,2.169.397
Viniferas,2009,BRANCAS E ROSADAS,Red Veltliner,-
Viniferas,2009,BRANCAS E ROSADAS,Riesling Italico,2.466.530
Viniferas,2009,BRANCAS E ROSADAS,Riesling Renano,90.530
Viniferas,2009,BRANCAS E ROSADAS,Sauvignon Blanc(2),657.286
Viniferas,2009,BRANCAS E ROSADAS,Sauvignon Gris,2.147
Viniferas,2009,BRANCAS E ROSADAS,Seara Nova,-
Viniferas,2009,BRANCAS E ROSADAS,Semillon,382.995
Viniferas,2009,BRANCAS E ROSADAS,Schonburger,16.930
Viniferas,2009,BRANCAS E ROSADAS,Sylvaner,492
Viniferas,2009,BRANCAS E ROSADAS,Tocai Friulano,-
Viniferas,2009,BRANCAS E ROSADAS,Trebbiano,1.578.176
Viniferas,2009,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,2009,BRANCAS E ROSADAS,Verdea,-
Viniferas,2009,BRANCAS E ROSADAS,Verdelho,-
Viniferas,2009,BRANCAS E ROSADAS,Verdiso,-
Viniferas,2009,BRANCAS E ROSADAS,Vermentino,1.940
Viniferas,2009,BRANCAS E ROSADAS,Vernaccia,14.498
Viniferas,2009,BRANCAS E ROSADAS,Viogner,-
Viniferas,2009,BRANCAS E ROSADAS,Viognier,49.935
Viniferas,2009,BRANCAS E ROSADAS,Outras(3),-
Viniferas,2010,TINTAS,-,23.633.831
Viniferas,2010,TINTAS,Alicante Bouschet,849.263
Viniferas,2010,TINTAS,Ancelota,853.718
Viniferas,2010,TINTAS,Aramon,-
Viniferas,2010,TINTAS,Alfrocheiro,-
Viniferas,2010,TINTAS,Arinarnoa,35.790
Viniferas,2010,TINTAS,Aspirant Bouschet,-
Viniferas,2010,TINTAS,Barbera,26.044
Viniferas,2010,TINTAS,Bonarda,-
Viniferas,2010,TINTAS,Cabernet Franc,2.125.997
Viniferas,2010,TINTAS,Cabernet Sauvignon,6.617.553
Viniferas,2010,TINTAS,Caladoc,-
Viniferas,2010,TINTAS,Campanario,-
Viniferas,2010,TINTAS,Canaiolo,-
Viniferas,2010,TINTAS,Carignan,-
Viniferas,2010,TINTAS,Carmenere,85.264
Viniferas,2010,TINTAS,Castelão,16.230
Viniferas,2010,TINTAS,Corvina,100
Viniferas,2010,TINTAS,Croatina,-
Viniferas,2010,TINTAS,Cinsaut,-
Viniferas,2010,TINTAS,Dom Felder,-
Viniferas,2010,TINTAS,Dolcetto,-
Viniferas,2010,TINTAS,Durif,-
Viniferas,2010,TINTAS,Egiodola,845.205
Viniferas,2010,TINTAS,Ekigaina,-
Viniferas,2010,TINTAS,Festival (Sugraone),-
Viniferas,2010,TINTAS,Franconia,9.310
Viniferas,2010,TINTAS,Freisa,-
Viniferas,2010,TINTAS,Gamay St Romain,44.153
Viniferas,2010,TINTAS,Gamay Beaujolais,84.074
Viniferas,2010,TINTAS,Grand Noir,-
Viniferas,2010,TINTAS,Grenache,-
Viniferas,2010,TINTAS,Jaen,-
Viniferas,2010,TINTAS,Lagrein,5.670
Viniferas,2010,TINTAS,Lambrusco,68.480
Viniferas,2010,TINTAS,Malbec,318.059
Viniferas,2010,TINTAS,Marzemina,-
Viniferas,2010,TINTAS,Merlot,6.179.006
Viniferas,2010,TINTAS,Marselan,200.025
Viniferas,2010,TINTAS,Mistura de uvas viníferas tinto,-
Viniferas,2010,TINTAS,Molinera,100
Viniferas,2010,TINTAS,Montepulciano,17.959
Viniferas,2010,TINTAS,Moscato Bailey,-
Viniferas,2010,TINTAS,Napa Gamay,-
Viniferas,2010,TINTAS,Nebbiolo,11.986
Viniferas,2010,TINTAS,Petit Verdot,109.942
Viniferas,2010,TINTAS,Petite Sirah,29.457
Viniferas,2010,TINTAS,Pinotage,644.072
Viniferas,2010,TINTAS,Pinot Noir,1.309.849
Viniferas,2010,TINTAS,Pinot Saint George,-
Viniferas,2010,TINTAS,Piriquita,-
Viniferas,2010,TINTAS,Primitivo,-
Viniferas,2010,TINTAS,Rebo,1.650
Viniferas,2010,TINTAS,Refosco,9.466
Viniferas,2010,TINTAS,Rondinella,100
Viniferas,2010,TINTAS,Ruby Cabernet,379.720
Viniferas,2010,TINTAS,Sangiovese,258.484
Viniferas,2010,TINTAS,Saperavi,-
Viniferas,2010,TINTAS,Sira (falsa),-
Viniferas,2010,TINTAS,Tannat,2.266.985
Viniferas,2010,TINTAS,Tempranillo,63.526
Viniferas,2010,TINTAS,Teroldego,68.593
Viniferas,2010,TINTAS,Torrontes,-
Viniferas,2010,TINTAS,Tinta Barroca,-
Viniferas,2010,TINTAS,Tinta Roriz,-
Viniferas,2010,TINTAS,Touriga Francesa,-
Viniferas,2010,TINTAS,Touriga Nacional,97.629
Viniferas,2010,TINTAS,Tinta Madeira,-
Viniferas,2010,TINTAS,Tintoria,-
Viniferas,2010,TINTAS,Trincdeira,-
Viniferas,2010,TINTAS,Trousseau,-
Viniferas,2010,TINTAS,Zinfandel,372
Viniferas,2010,TINTAS,Outras1,-
Viniferas,2010,BRANCAS E ROSADAS,-,22.104.122
Viniferas,2010,BRANCAS E ROSADAS,Aliatico,-
Viniferas,2010,BRANCAS E ROSADAS,Aligote,-
Viniferas,2010,BRANCAS E ROSADAS,Altesse,-
Viniferas,2010,BRANCAS E ROSADAS,Alvarinho,1.088
Viniferas,2010,BRANCAS E ROSADAS,Arriloba,33.750
Viniferas,2010,BRANCAS E ROSADAS,Auxerrois,-
Viniferas,2010,BRANCAS E ROSADAS,Burger,-
Viniferas,2010,BRANCAS E ROSADAS,Chardonnay,3.836.555
Viniferas,2010,BRANCAS E ROSADAS,Chasselas,47.099
Viniferas,2010,BRANCAS E ROSADAS,Chenin Blanc,73.720
Viniferas,2010,BRANCAS E ROSADAS,Clairette(1),-
Viniferas,2010,BRANCAS E ROSADAS,Colombard,479.201
Viniferas,2010,BRANCAS E ROSADAS,Flora,35.860
Viniferas,2010,BRANCAS E ROSADAS,Garganega,-
Viniferas,2010,BRANCAS E ROSADAS,Gewurztraminer,105.186
Viniferas,2010,BRANCAS E ROSADAS,Gouveio,4.358
Viniferas,2010,BRANCAS E ROSADAS,Gros Manseng,4.430
Viniferas,2010,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),2.230
Viniferas,2010,BRANCAS E ROSADAS,Maccabeo,-
Viniferas,2010,BRANCAS E ROSADAS,Malvasia,-
Viniferas,2010,BRANCAS E ROSADAS,Malvasia Amarela,251.587
Viniferas,2010,BRANCAS E ROSADAS,Malvasia Bianca,49.176
Viniferas,2010,BRANCAS E ROSADAS,Malvasia Chianti,2.142
Viniferas,2010,BRANCAS E ROSADAS,Malvasia Verde,83.565
Viniferas,2010,BRANCAS E ROSADAS,Malvasia di Candia,649.194
Viniferas,2010,BRANCAS E ROSADAS,Malvasia Istriana,-
Viniferas,2010,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,-
Viniferas,2010,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,-
Viniferas,2010,BRANCAS E ROSADAS,Moscato Branco,8.595.609
Viniferas,2010,BRANCAS E ROSADAS,Moscato Canelli,55.811
Viniferas,2010,BRANCAS E ROSADAS,Moscato Giallo,1.151.570
Viniferas,2010,BRANCAS E ROSADAS,Moscato Nazareno,690.210
Viniferas,2010,BRANCAS E ROSADAS,Moscato Bianco R2,317.404
Viniferas,2010,BRANCAS E ROSADAS,Moscato de Alexandria,41.426
Viniferas,2010,BRANCAS E ROSADAS,Moscato Rosado,2.396
Viniferas,2010,BRANCAS E ROSADAS,Muscat à Petits Grains,-
Viniferas,2010,BRANCAS E ROSADAS,Muller Thurgau,-
Viniferas,2010,BRANCAS E ROSADAS,Muscadelle,-
Viniferas,2010,BRANCAS E ROSADAS,Ora,4.045
Viniferas,2010,BRANCAS E ROSADAS,Palomino,-
Viniferas,2010,BRANCAS E ROSADAS,Petit Manseng,-
Viniferas,2010,BRANCAS E ROSADAS,Peverella,28.945
Viniferas,2010,BRANCAS E ROSADAS,Pinot Blanc,16.940
Viniferas,2010,BRANCAS E ROSADAS,Pinot Gris,36.036
Viniferas,2010,BRANCAS E ROSADAS,Prosecco,1.345.161
Viniferas,2010,BRANCAS E ROSADAS,Red Veltliner,-
Viniferas,2010,BRANCAS E ROSADAS,Riesling Italico,2.120.405
Viniferas,2010,BRANCAS E ROSADAS,Riesling Renano,96.828
Viniferas,2010,BRANCAS E ROSADAS,Sauvignon Blanc(2),350.866
Viniferas,2010,BRANCAS E ROSADAS,Sauvignon Gris,3.629
Viniferas,2010,BRANCAS E ROSADAS,Seara Nova,-
Viniferas,2010,BRANCAS E ROSADAS,Semillon,165.518
Viniferas,2010,BRANCAS E ROSADAS,Schonburger,-
Viniferas,2010,BRANCAS E ROSADAS,Sylvaner,-
Viniferas,2010,BRANCAS E ROSADAS,Tocai Friulano,-
Viniferas,2010,BRANCAS E ROSADAS,Trebbiano,1.338.957
Viniferas,2010,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,2010,BRANCAS E ROSADAS,Verdea,-
Viniferas,2010,BRANCAS E ROSADAS,Verdelho,-
Viniferas,2010,BRANCAS E ROSADAS,Verdiso,-
Viniferas,2010,BRANCAS E ROSADAS,Vermentino,560
Viniferas,2010,BRANCAS E ROSADAS,Vernaccia,6.520
Viniferas,2010,BRANCAS E ROSADAS,Viogner,-
Viniferas,2010,BRANCAS E ROSADAS,Viognier,76.145
Viniferas,2010,BRANCAS E ROSADAS,Outras(3),-
Viniferas,2011,TINTAS,-,44.473.588
Viniferas,2011,TINTAS,Alicante Bouschet,2.130.579
Viniferas,2011,TINTAS,Ancelota,1.346.552
Viniferas,2011,TINTAS,Aramon,-
Viniferas,2011,TINTAS,Alfrocheiro,4.320
Viniferas,2011,TINTAS,Arinarnoa,49.376
Viniferas,2011,TINTAS,Aspirant Bouschet,2.258
Viniferas,2011,TINTAS,Barbera,76.397
Viniferas,2011,TINTAS,Bonarda,250
Viniferas,2011,TINTAS,Cabernet Franc,2.741.150
Viniferas,2011,TINTAS,Cabernet Sauvignon,13.039.126
Viniferas,2011,TINTAS,Caladoc,-
Viniferas,2011,TINTAS,Campanario,-
Viniferas,2011,TINTAS,Canaiolo,-
Viniferas,2011,TINTAS,Carignan,-
Viniferas,2011,TINTAS,Carmenere,50.125
Viniferas,2011,TINTAS,Castelão,26.790
Viniferas,2011,TINTAS,Corvina,1.110
Viniferas,2011,TINTAS,Croatina,-
Viniferas,2011,TINTAS,Cinsaut,-
Viniferas,2011,TINTAS,Dom Felder,-
Viniferas,2011,TINTAS,Dolcetto,-
Viniferas,2011,TINTAS,Durif,-
Viniferas,2011,TINTAS,Egiodola,1.544.746
Viniferas,2011,TINTAS,Ekigaina,1.350
Viniferas,2011,TINTAS,Festival (Sugraone),18.007
Viniferas,2011,TINTAS,Franconia,-
Viniferas,2011,TINTAS,Freisa,-
Viniferas,2011,TINTAS,Gamay St Romain,20.830
Viniferas,2011,TINTAS,Gamay Beaujolais,164.201
Viniferas,2011,TINTAS,Grand Noir,-
Viniferas,2011,TINTAS,Grenache,1.180
Viniferas,2011,TINTAS,Jaen,-
Viniferas,2011,TINTAS,Lagrein,3.288
Viniferas,2011,TINTAS,Lambrusco,94.480
Viniferas,2011,TINTAS,Malbec,636.608
Viniferas,2011,TINTAS,Marzemina,5.460
Viniferas,2011,TINTAS,Merlot,12.510.489
Viniferas,2011,TINTAS,Marselan,339.023
Viniferas,2011,TINTAS,Mistura de uvas viníferas tinto,-
Viniferas,2011,TINTAS,Molinera,1.080
Viniferas,2011,TINTAS,Montepulciano,21.115
Viniferas,2011,TINTAS,Moscato Bailey,-
Viniferas,2011,TINTAS,Napa Gamay,31.410
Viniferas,2011,TINTAS,Nebbiolo,21.342
Viniferas,2011,TINTAS,Petit Verdot,127.549
Viniferas,2011,TINTAS,Petite Sirah,98.861
Viniferas,2011,TINTAS,Pinotage,1.075.863
Viniferas,2011,TINTAS,Pinot Noir,2.513.274
Viniferas,2011,TINTAS,Pinot Saint George,7.600
Viniferas,2011,TINTAS,Piriquita,-
Viniferas,2011,TINTAS,Primitivo,-
Viniferas,2011,TINTAS,Rebo,27.620
Viniferas,2011,TINTAS,Refosco,18.705
Viniferas,2011,TINTAS,Rondinella,1.150
Viniferas,2011,TINTAS,Ruby Cabernet,582.497
Viniferas,2011,TINTAS,Sangiovese,359.833
Viniferas,2011,TINTAS,Saperavi,-
Viniferas,2011,TINTAS,Sira (falsa),-
Viniferas,2011,TINTAS,Tannat,4.152.135
Viniferas,2011,TINTAS,Tempranillo,256.836
Viniferas,2011,TINTAS,Teroldego,179.095
Viniferas,2011,TINTAS,Torrontes,-
Viniferas,2011,TINTAS,Tinta Barroca,-
Viniferas,2011,TINTAS,Tinta Roriz,-
Viniferas,2011,TINTAS,Touriga Francesa,-
Viniferas,2011,TINTAS,Touriga Nacional,189.928
Viniferas,2011,TINTAS,Tinta Madeira,-
Viniferas,2011,TINTAS,Tintoria,-
Viniferas,2011,TINTAS,Trincdeira,-
Viniferas,2011,TINTAS,Trousseau,-
Viniferas,2011,TINTAS,Zinfandel,-
Viniferas,2011,TINTAS,Outras1,-
Viniferas,2011,BRANCAS E ROSADAS,-,37.931.015
Viniferas,2011,BRANCAS E ROSADAS,Aliatico,-
Viniferas,2011,BRANCAS E ROSADAS,Aligote,2.640
Viniferas,2011,BRANCAS E ROSADAS,Altesse,-
Viniferas,2011,BRANCAS E ROSADAS,Alvarinho,6.668
Viniferas,2011,BRANCAS E ROSADAS,Arriloba,38.390
Viniferas,2011,BRANCAS E ROSADAS,Auxerrois,-
Viniferas,2011,BRANCAS E ROSADAS,Burger,-
Viniferas,2011,BRANCAS E ROSADAS,Chardonnay,4.916.344
Viniferas,2011,BRANCAS E ROSADAS,Chasselas,29.543
Viniferas,2011,BRANCAS E ROSADAS,Chenin Blanc,212.900
Viniferas,2011,BRANCAS E ROSADAS,Clairette(1),949
Viniferas,2011,BRANCAS E ROSADAS,Colombard,445.104
Viniferas,2011,BRANCAS E ROSADAS,Flora,37.620
Viniferas,2011,BRANCAS E ROSADAS,Garganega,-
Viniferas,2011,BRANCAS E ROSADAS,Gewurztraminer,206.833
Viniferas,2011,BRANCAS E ROSADAS,Gouveio,-
Viniferas,2011,BRANCAS E ROSADAS,Gros Manseng,7.220
Viniferas,2011,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),6.405
Viniferas,2011,BRANCAS E ROSADAS,Maccabeo,-
Viniferas,2011,BRANCAS E ROSADAS,Malvasia,-
Viniferas,2011,BRANCAS E ROSADAS,Malvasia Amarela,107.015
Viniferas,2011,BRANCAS E ROSADAS,Malvasia Bianca,138.608
Viniferas,2011,BRANCAS E ROSADAS,Malvasia Chianti,-
Viniferas,2011,BRANCAS E ROSADAS,Malvasia Verde,60.776
Viniferas,2011,BRANCAS E ROSADAS,Malvasia di Candia,1.727.224
Viniferas,2011,BRANCAS E ROSADAS,Malvasia Istriana,-
